latitude,longitude,PROPERTY TYPE,Furnish Type,BEDROOMS,BATHROOMS,rent
51.4966374,-0.1922927,Studio,Part furnished,,1.0,1660
51.4925124,-0.2008465,House,Ask agent,1.0,,1668
0.0,0.0,Flat,Furnished,1.0,1.0,1673
51.5006159,-0.2112612,Studio,Furnished,,1.0,1690
51.4888816,-0.1934916,Studio,Furnished,,1.0,1699
51.4887986,-0.1934956,Studio,Furnished,,1.0,1699
51.4888816,-0.1934916,Studio,Furnished,,1.0,1699
51.489019,-0.1932349,Studio,Furnished,,1.0,1699
51.4890173,-0.1931542,Studio,Furnished,,1.0,1699
51.4924948,-0.1999717,Studio,Furnished,,1.0,1699
51.4897737,-0.1946457,Studio,Furnished,,1.0,1699
51.4924948,-0.1999717,Studio,Furnished,,1.0,1699
51.4929971,-0.1956155,Studio,Furnished,,1.0,1712
51.4908033,-0.1937088,Apartment,Ask agent,,1.0,1712
51.4908033,-0.1937088,House,Ask agent,1.0,,1712
0.0,0.0,Studio,Furnished,,1.0,1712
51.4932834,-0.1993686,Studio,Furnished,,1.0,1712
51.5004643,-0.1644097,Terraced,"Furnished or unfurnished, landlord is flexible",4.0,3.0,10833
51.4925124,-0.2008465,House,Ask agent,1.0,,1712
51.4940079,-0.1893937,Flat,Furnished,1.0,1.0,1712
51.4959366,-0.1859432,Studio,Furnished,,1.0,1712
51.4940079,-0.1893937,Flat,Furnished,1.0,1.0,1712
51.4946829,-0.1905056,Studio,Furnished,,1.0,1712
51.4908033,-0.1937088,Apartment,Furnished,,1.0,1712
51.4908033,-0.1937088,Studio,Furnished,,1.0,1712
51.4908598,-0.1998657,Apartment,Furnished,1.0,,1729
51.5012438,-0.2129594,Flat,Furnished,1.0,1.0,1730
51.4925124,-0.2008465,House,Ask agent,1.0,,1733
51.492577,-0.1936251,,Furnished,1.0,1.0,1733
51.504173,-0.1945085,Apartment,Furnished,,1.0,1733
51.4923379,-0.19319,Flat,Furnished,1.0,1.0,1746
51.4940577,-0.1950532,Flat,Furnished,1.0,1.0,1746
51.5012438,-0.2129594,Studio,Furnished,,,1750
51.504265,-0.2135685,Apartment,Part furnished,1.0,1.0,1750
51.4939547,-0.1908638,Studio,Furnished,,1.0,1750
51.5017181,-0.1713548,Studio,Furnished,,1.0,1777
51.4940079,-0.1893937,Studio,Furnished,,1.0,1798
51.1473002,1.2655749,Flat,Furnished,1.0,1.0,1798
51.5006159,-0.2112612,Flat,Furnished,1.0,1.0,1798
51.5052846,-0.1965662,Apartment,Unfurnished,3.0,2.0,8017
51.4940079,-0.1893937,Apartment,Furnished,,1.0,1798
51.4940079,-0.1893937,Apartment,Ask agent,,1.0,1798
51.4939547,-0.1908638,Flat,Furnished,1.0,1.0,1799
51.49500519999999,-0.1960713,Studio,Furnished,,1.0,1800
51.49698,-0.1849364,Apartment,Furnished,,1.0,1820
51.4908033,-0.1937088,Studio,Furnished,,1.0,1820
51.4908033,-0.1937088,House,Ask agent,1.0,,1820
51.4958806,-0.183898,Flat,Furnished,1.0,1.0,1820
51.5008834,-0.1926463,Flat,Furnished,1.0,1.0,1820
51.4932834,-0.1993686,Studio,Furnished,,1.0,1820
51.4908033,-0.1937088,Studio,Furnished,,1.0,1820
51.4908033,-0.1937088,Apartment,Furnished,,1.0,1820
51.4908033,-0.1937088,Apartment,Ask agent,,1.0,1820
51.4936456,-0.1884644,Studio,Furnished,,1.0,1842
51.493752,-0.18435,Flat,Furnished,1.0,1.0,1842
51.4977899,-0.1816416,Studio,Part furnished,,1.0,1842
51.4908598,-0.1998657,Studio,Furnished,,1.0,1850
51.4930751,-0.1976475,Flat,Furnished,,1.0,1863
51.4908033,-0.1937088,House,Ask agent,1.0,,1863
51.4941075,-0.1800461,Flat,Furnished,2.0,2.0,5521
51.4908033,-0.1937088,Studio,Furnished,,1.0,1863
51.4908033,-0.1937088,Apartment,Ask agent,,1.0,1863
51.4958806,-0.183898,Flat,Furnished,1.0,1.0,1863
51.4940079,-0.1893937,Studio,Furnished,,1.0,1885
51.4948434,-0.1995736,Flat,Furnished,1.0,1.0,1900
51.4932645,-0.1922219,Flat,Furnished,1.0,1.0,1950
51.4924948,-0.1999717,Flat,Furnished,1.0,1.0,1950
51.4889891,-0.1931205,Studio,Furnished,,1.0,1950
51.4977899,-0.1816416,Flat,Furnished,,1.0,1950
51.4952744,-0.1790615,Flat,Furnished,1.0,1.0,1950
51.4946829,-0.1905056,Flat,Part furnished,1.0,1.0,1950
51.4949449,-0.1846012,Apartment,Furnished,1.0,1.0,1950
51.4946877,-0.1881905,Flat,Furnished,1.0,1.0,1950
51.4946829,-0.1905056,Studio,Ask agent,,1.0,1950
51.4946877,-0.1881905,Apartment,Ask agent,1.0,1.0,1950
51.4897737,-0.1946457,Flat,Furnished,1.0,1.0,1950
51.4946877,-0.1881905,Flat,Part furnished,1.0,1.0,1950
51.48872739999999,-0.1933646,Studio,Furnished,,1.0,1950
51.490068,-0.1877667,Flat,Furnished,1.0,1.0,1950
51.4887986,-0.1934956,Studio,Furnished,,1.0,1950
51.4941075,-0.1800461,Studio,Furnished,,1.0,1950
51.4946877,-0.1881905,Apartment,Furnished,,1.0,1950
51.4959366,-0.1859432,Studio,Furnished,,1.0,1950
51.4959881,-0.1967227,Apartment,Furnished,2.0,1.0,4030
51.4924948,-0.1999717,Flat,Furnished,1.0,1.0,1950
51.4924948,-0.1999717,Flat,Furnished,1.0,1.0,1950
51.4939547,-0.1908638,Flat,Furnished,,1.0,1950
51.4908033,-0.1937088,Studio,Furnished,,1.0,1993
51.5006159,-0.2112612,Apartment,Ask agent,1.0,1.0,1993
51.4918388,-0.1971763,Apartment,Part furnished,1.0,1.0,1993
51.5006159,-0.2112612,Flat,Ask agent,1.0,1.0,1993
51.4948714,-0.2039496,Flat,Furnished,1.0,1.0,1993
51.4946877,-0.1881905,Apartment,Ask agent,1.0,1.0,1993
51.4948434,-0.1995736,Flat,Furnished,1.0,1.0,1994
51.4977899,-0.1816416,Studio,Furnished,,1.0,1994
51.4899766,-0.1889172,Flat,Ask agent,1.0,1.0,1995
51.4897744,-0.1922727,Flat,Furnished,,1.0,1998
51.4946877,-0.1881905,Flat,Ask agent,1.0,1.0,1998
51.4930751,-0.1976475,Apartment,Furnished,1.0,,1998
51.4923376,-0.1996871,Apartment,Ask agent,1.0,1.0,1998
51.50452929999999,-0.1927093,Apartment,Ask agent,1.0,1.0,1998
51.4959366,-0.1859432,Apartment,Furnished,1.0,1.0,2000
51.490068,-0.1877667,Flat,Furnished,,1.0,2000
51.4983128,-0.2069315,Flat,"Furnished or unfurnished, landlord is flexible",2.0,1.0,2000
51.4959366,-0.1859432,Apartment,Furnished,1.0,1.0,2000
51.4947438,-0.2016246,Studio,Furnished,,1.0,2000
51.4988261,-0.1651187,Flat,Furnished,2.0,2.0,9317
51.4909517,-0.1999571,Flat,Furnished,1.0,1.0,2000
51.490068,-0.1877667,Apartment,Furnished,1.0,1.0,2002
51.4953762,-0.1971222,Studio,Furnished,,1.0,2002
51.5075601,-0.1932298,Flat,Furnished,,1.0,2050
51.5088814,-0.1943768,Studio,Furnished,,1.0,2050
51.4929971,-0.1956155,Flat,Furnished,1.0,1.0,2058
51.505875,-0.1943065,Flat,Furnished,2.0,1.0,2058
51.5016614,-0.1846245,Flat,Furnished,1.0,1.0,2059
51.4897744,-0.1922727,Flat,Furnished,1.0,1.0,2059
51.4977899,-0.1816416,Studio,Furnished,,1.0,2059
51.4908033,-0.1937088,Studio,Furnished,,1.0,2059
51.4953643,-0.1790761,Flat,Furnished,1.0,1.0,2059
51.4897744,-0.1922727,Studio,Furnished,,1.0,2059
51.490068,-0.1877667,Flat,Furnished,2.0,1.0,2059
51.49698,-0.1849364,Studio,Furnished,,1.0,2059
51.4888148,-0.1956356,Studio,Furnished,,1.0,2080
51.5044416,-0.1932202,Apartment,Ask agent,1.0,1.0,2080
51.4888148,-0.1956356,Studio,Furnished,,,2080
51.4888148,-0.1956356,Studio,Furnished,,1.0,2081
51.5012438,-0.2129594,Flat,Furnished,2.0,1.0,2097
51.493476,-0.2012616,Flat,Furnished,2.0,1.0,2100
51.4959881,-0.1967227,Flat,Furnished,1.0,1.0,2100
51.5055538,-0.199779,Flat,Furnished,1.0,1.0,2100
51.5038844,-0.1963416,Flat,Furnished,3.0,3.0,9945
51.493752,-0.18435,Flat,Furnished,1.0,1.0,2102
51.4908033,-0.1937088,Studio,Furnished,,1.0,2123
51.4908033,-0.1937088,Studio,Furnished,,1.0,2123
51.4908033,-0.1937088,House,Ask agent,1.0,,2123
51.4920061,-0.190405,Studio,Furnished,,1.0,2145
51.4920061,-0.190405,Apartment,Furnished,1.0,1.0,2145
51.49536029999999,-0.1876404,Flat,Furnished,,1.0,2145
51.495881,-0.1924818,Flat,Ask agent,1.0,1.0,2145
51.5006159,-0.2112612,Apartment,"Furnished or unfurnished, landlord is flexible",1.0,,2145
51.4936456,-0.1884644,Flat,Furnished,1.0,1.0,2145
51.4958121,-0.1860988,Studio,Furnished,,1.0,2145
51.4894108,-0.1904571,Apartment,Furnished,1.0,1.0,2145
51.4929704,-0.1843899,Flat,Ask agent,1.0,1.0,2145
51.5074263,-0.19993,Apartment,Part furnished,1.0,1.0,2145
51.490068,-0.1877667,Flat,Furnished,1.0,1.0,2150
51.498681,-0.1821726,Flat,Furnished,1.0,1.0,2167
51.4909517,-0.1999571,Flat,Furnished,1.0,1.0,2167
51.4958169,-0.1936429,Studio,Furnished,,1.0,2167
51.4952605,-0.1829241,Studio,Furnished,,1.0,2167
51.4887563,-0.1934393,Flat,Furnished,1.0,1.0,2197
51.4913324,-0.1866072,Flat,Furnished,1.0,1.0,2197
51.48872739999999,-0.1933646,Flat,Furnished,1.0,1.0,2197
51.490068,-0.1877667,Flat,Part furnished,2.0,2.0,3965
51.5012438,-0.2129594,Studio,Furnished,,,2200
51.5092955,-0.1943998,Studio,Furnished,,1.0,2200
51.501713,-0.1909008,Flat,Furnished,1.0,1.0,2200
51.4928388,-0.1979692,Flat,Furnished,1.0,1.0,2210
51.4952744,-0.1790615,Studio,Furnished,,1.0,2210
51.4948434,-0.1995736,Studio,Furnished,,1.0,2210
51.4894108,-0.1904571,Apartment,Furnished,1.0,1.0,2249
51.4912655,-0.2001042,Flat,Furnished,2.0,1.0,2249
51.4929971,-0.1956155,Apartment,Furnished,1.0,1.0,2250
51.5027493,-0.2137868,Flat,Furnished,1.0,1.0,2250
51.4970713,-0.2082522,Flat,Unfurnished,1.0,1.0,2250
51.5012438,-0.2129594,Flat,Furnished,1.0,1.0,2250
51.5000894,-0.2114118,Flat,Furnished,3.0,,2253
51.497885,-0.2023947,Apartment,Furnished,1.0,1.0,2253
51.4932834,-0.1993686,Studio,Furnished,,1.0,2275
51.4908033,-0.1937088,Apartment,Ask agent,,1.0,2275
51.5012438,-0.2129594,Flat,Furnished,2.0,1.0,2275
51.4925124,-0.2008465,House,Ask agent,1.0,,2275
51.490068,-0.1877667,Flat,Furnished,1.0,1.0,2275
51.5012438,-0.2129594,Flat,Part furnished,2.0,1.0,2275
51.4946877,-0.1881905,Flat,Furnished,1.0,1.0,2275
51.4906486,-0.1854614,Flat,Furnished,1.0,1.0,2275
51.4908033,-0.1937088,House,Ask agent,1.0,,2275
51.4920061,-0.190405,Apartment,Ask agent,1.0,1.0,2275
51.4908033,-0.1937088,Apartment,Ask agent,1.0,1.0,2275
51.4932834,-0.1993686,Studio,Furnished,,1.0,2275
51.498681,-0.1821726,Flat,Furnished,1.0,1.0,2275
51.4948434,-0.1995736,Studio,Furnished,,1.0,2275
51.4953643,-0.1790761,Studio,Furnished,,1.0,2297
51.4954695,-0.1866514,Studio,Furnished,,1.0,2297
51.5006159,-0.2112612,Flat,Furnished,2.0,1.0,2297
51.5006159,-0.2112612,Apartment,Furnished,1.0,1.0,2297
51.5006159,-0.2112612,Flat,Part furnished,2.0,1.0,2319
51.4929971,-0.1956155,Apartment,Furnished,2.0,1.0,2340
51.5019538,-0.1850408,Studio,Ask agent,,1.0,2340
51.4929704,-0.1843899,Flat,Furnished,1.0,1.0,2349
51.5028848,-0.1938894,Apartment,Ask agent,1.0,1.0,2362
51.4930586,-0.1839668,Apartment,Furnished,1.0,1.0,2383
51.4957403,-0.184513,Apartment,Part furnished,1.0,1.0,2383
51.5006159,-0.2112612,Apartment,Unfurnished,2.0,,2383
51.49665599999999,-0.2058276,Flat,Furnished,1.0,1.0,2383
51.49710779999999,-0.2066497,Flat,Furnished,1.0,1.0,2383
51.500631,-0.1840107,Apartment,"Furnished or unfurnished, landlord is flexible",5.0,5.0,52000
51.4952744,-0.1790615,Studio,Furnished,,1.0,2383
51.5006159,-0.2112612,Flat,Furnished,1.0,1.0,2383
-27.518073,153.06794,Flat,Furnished,1.0,1.0,2383
-27.518073,153.06794,Flat,Ask agent,1.0,1.0,2383
51.5006159,-0.2112612,Apartment,Furnished,1.0,1.0,2383
51.490068,-0.1877667,Flat,Furnished,1.0,1.0,2384
51.4977899,-0.1816416,Studio,Ask agent,,1.0,2384
51.49373,-0.1883157,Flat,Furnished,1.0,1.0,2384
51.5006159,-0.2112612,Flat,Furnished,1.0,1.0,2390
51.5086733,-0.1943157,Apartment,Furnished,2.0,1.0,2400
51.4888148,-0.1956356,Flat,Furnished,1.0,1.0,2470
51.4925124,-0.2008465,Flat,Furnished,1.0,1.0,2470
51.4932834,-0.1993686,Apartment,Furnished,1.0,1.0,2470
51.4888148,-0.1956356,Flat,Furnished,1.0,1.0,2470
51.4942164,-0.1857082,Apartment,Furnished,1.0,1.0,2492
51.4947066,-0.1859147,Flat,Furnished,1.0,1.0,2492
51.493752,-0.18435,Flat,Furnished,1.0,,2492
51.4952605,-0.1829241,Flat,Part furnished,1.0,1.0,2492
51.4922157,-0.1872378,Flat,Furnished,1.0,1.0,2492
51.4934914,-0.1767436,Flat,Furnished,1.0,1.0,2492
51.498681,-0.1821726,Flat,Furnished,1.0,1.0,2492
51.4934955,-0.1926233,Flat,Furnished,1.0,1.0,2492
51.4908598,-0.1998657,Apartment,Furnished,3.0,2.0,3500
51.4930751,-0.1976475,Apartment,Ask agent,1.0,1.0,2496
51.4929971,-0.1956155,Flat,Furnished,1.0,2.0,2496
51.5012438,-0.2129594,Flat,Furnished,2.0,1.0,2499
51.4930751,-0.1976475,Flat,Part furnished,1.0,1.0,2500
51.4885258,-0.1908535,Studio,Furnished,,1.0,2500
51.4885258,-0.1908535,Studio,Furnished,,1.0,2500
51.4925144,-0.1923088,Flat,Furnished,2.0,1.0,2500
51.4952605,-0.1829241,Apartment,Furnished,1.0,1.0,2500
51.5012438,-0.2129594,Flat,Ask agent,2.0,1.0,2500
51.5012438,-0.2129594,Apartment,Furnished,2.0,1.0,2500
51.5012438,-0.2129594,Flat,Furnished,2.0,1.0,2500
51.5012438,-0.2129594,Flat,Furnished,2.0,1.0,2500
51.4898427,-0.1803477,Flat,Furnished,1.0,1.0,2500
51.5012438,-0.2129594,Apartment,Furnished,2.0,,2500
51.5012463,-0.1878182,Apartment,Ask agent,,1.0,2578
51.4958121,-0.1860988,Studio,Furnished,,1.0,2578
51.5055538,-0.199779,Flat,Furnished,1.0,1.0,2578
51.4936456,-0.1884644,Studio,Furnished,,1.0,2578
51.4977899,-0.1816416,Flat,Furnished,1.0,1.0,2578
51.5002282,-0.169918,Apartment,Furnished,1.0,1.0,3720
51.4936456,-0.1884644,Flat,Furnished,1.0,1.0,2578
51.4966497,-0.1858904,Apartment,Furnished,1.0,1.0,2578
51.4922157,-0.1872378,Flat,Part furnished,1.0,1.0,2579
51.4936456,-0.1884644,Flat,Furnished,1.0,1.0,2600
51.5012438,-0.2129594,Apartment,Unfurnished,2.0,1.0,2600
51.4966374,-0.1922927,Studio,Ask agent,,1.0,2600
51.4958169,-0.1936429,Studio,"Furnished or unfurnished, landlord is flexible",,1.0,2600
51.4885258,-0.1908535,Flat,Furnished,1.0,1.0,2600
51.4953762,-0.1971222,Flat,Furnished,1.0,1.0,2600
51.4953762,-0.1971222,Flat,Furnished,1.0,1.0,2600
51.4958169,-0.1936429,Flat,Furnished,1.0,1.0,2600
51.4942164,-0.1857082,Apartment,Furnished,1.0,1.0,2600
51.4968673,-0.1792261,Flat,Furnished,2.0,2.0,2600
51.4948434,-0.1995736,Flat,Furnished,1.0,1.0,2600
51.4964852,-0.173215,Flat,Furnished,1.0,1.0,2600
51.495881,-0.1924818,Flat,Ask agent,2.0,1.0,2600
51.4916071,-0.185747,Apartment,Furnished,1.0,1.0,2600
51.5012438,-0.2129594,Apartment,Ask agent,2.0,1.0,2600
51.4887459,-0.1947291,Flat,Furnished,1.0,1.0,2600
39.9934039,-75.1179823,Apartment,Furnished,1.0,1.0,2600
51.4930586,-0.1839668,Flat,Furnished,1.0,1.0,2600
51.5012438,-0.2129594,Flat,Ask agent,2.0,1.0,2600
51.4966374,-0.1922927,Studio,Ask agent,,1.0,2600
51.5001649,-0.1705455,Duplex,Part furnished,3.0,3.0,5590
51.4966374,-0.1922927,Apartment,Ask agent,2.0,2.0,2600
51.4966374,-0.1922927,Studio,Ask agent,,1.0,2600
51.4987863,-0.1926651,Studio,Ask agent,,1.0,2600
51.4952605,-0.1829241,Flat,Furnished,1.0,1.0,2600
51.4925144,-0.1923088,Studio,Ask agent,,1.0,2600
51.4952605,-0.1829241,Flat,Furnished,1.0,,2600
51.5046171,-0.1948374,Apartment,Unfurnished,2.0,1.0,2600
51.4885258,-0.1908535,Studio,Furnished,,1.0,2650
51.4953643,-0.1790761,Flat,Part furnished,2.0,1.0,2650
51.4909557,-0.1813146,Flat,Furnished,1.0,1.0,2665
51.4938364,-0.1948974,Apartment,Furnished,1.0,1.0,2670
51.5012438,-0.2129594,Flat,Furnished,2.0,2.0,2700
51.5012438,-0.2129594,Apartment,Furnished,2.0,2.0,2700
51.4889176,-0.1935824,Flat,Furnished,2.0,1.0,2700
51.5012438,-0.2129594,Flat,Ask agent,2.0,2.0,2700
51.4980291,-0.2092516,Flat,Furnished,2.0,2.0,2700
51.5030541,-0.1950953,Apartment,"Furnished or unfurnished, landlord is flexible",2.0,1.0,2700
51.5012438,-0.2129594,Apartment,"Furnished or unfurnished, landlord is flexible",2.0,1.0,2700
51.5012438,-0.2129594,Flat,Ask agent,2.0,2.0,2700
51.5012438,-0.2129594,Flat,Furnished,2.0,2.0,2700
51.4889176,-0.1935824,Flat,Furnished,2.0,1.0,2700
51.4920917,-0.1770349,Apartment,Furnished,1.0,1.0,2708
51.4887459,-0.1947291,Apartment,"Furnished or unfurnished, landlord is flexible",2.0,1.0,2708
51.50141,-0.181017,Flat,Furnished,1.0,1.0,10400
51.4918387,-0.185022,Flat,Furnished,1.0,1.0,2708
51.5004429,-0.187686,Maisonette,Unfurnished,1.0,1.0,2708
51.4920917,-0.1770349,Flat,Furnished,1.0,1.0,2708
51.5054352,-0.1994345,Flat,Furnished,1.0,1.0,2708
51.5012438,-0.2129594,Flat,Furnished,2.0,2.0,2709
51.4953643,-0.1790761,Flat,Furnished,1.0,1.0,2709
51.4958169,-0.1936429,Flat,Furnished,1.0,1.0,2709
51.5100898,-0.1966258,Apartment,Furnished,1.0,1.0,2730
51.5074263,-0.19993,Flat,Furnished,2.0,1.0,2730
51.4910308,-0.1902836,Apartment,Ask agent,2.0,1.0,2747
51.5044164,-0.1991235,Terraced,Unfurnished,1.0,1.0,2747
51.499981,-0.206303,Apartment,Unfurnished,1.0,1.0,2747
51.4966374,-0.1922927,Flat,Ask agent,1.0,1.0,2747
51.4976175,-0.2090359,Apartment,Furnished,2.0,2.0,2750
51.4958169,-0.1936429,Flat,Furnished,1.0,1.0,2750
51.499981,-0.206303,Apartment,Unfurnished,1.0,1.0,2750
51.4994667,-0.1973013,Apartment,Furnished,1.0,1.0,2750
51.499981,-0.206303,Flat,Unfurnished,1.0,1.0,2750
51.5012438,-0.2129594,Apartment,"Furnished or unfurnished, landlord is flexible",2.0,,2752
51.5012463,-0.1878182,Flat,"Furnished or unfurnished, landlord is flexible",1.0,1.0,2752
51.4957528,-0.2053284,Apartment,Furnished,1.0,1.0,2795
51.49404329999999,-0.2019124,Apartment,Furnished,2.0,2.0,2795
51.4964278,-0.2085211,Flat,Furnished,2.0,1.0,2800
51.4885258,-0.1908535,Flat,Ask agent,2.0,1.0,2817
51.4859444,-0.1888744,Apartment,Ask agent,2.0,1.0,2817
51.4968673,-0.1792261,Studio,Furnished,,1.0,2817
51.4938757,-0.1990445,Flat,Unfurnished,1.0,1.0,2817
51.499981,-0.206303,Flat,Unfurnished,1.0,1.0,2817
51.4885258,-0.1908535,Flat,Furnished,2.0,1.0,2817
51.5082087,-0.1942763,Flat,Furnished,1.0,1.0,2817
51.5082087,-0.1942763,Flat,Furnished,1.0,1.0,2817
51.4958169,-0.1936429,Flat,Furnished,1.0,1.0,2817
51.4885258,-0.1908535,Apartment,Unfurnished,2.0,2.0,2817
51.4930751,-0.1976475,House,Furnished,2.0,1.0,2817
51.4968192,-0.1902679,Apartment,Furnished,1.0,1.0,2817
51.493752,-0.18435,Flat,"Furnished or unfurnished, landlord is flexible",1.0,1.0,2817
51.5082087,-0.1942763,Apartment,Furnished,1.0,1.0,2817
51.4954695,-0.1866514,,Part furnished,2.0,1.0,2817
51.4936559,-0.202577,Flat,Furnished,2.0,2.0,2817
51.4953762,-0.1971222,Flat,Furnished,2.0,1.0,2817
51.4888148,-0.1956356,Apartment,Furnished,2.0,1.0,2817
51.5042342,-0.1974866,Apartment,Ask agent,,1.0,2817
51.493476,-0.2012616,Maisonette,Unfurnished,2.0,1.0,2817
51.4968673,-0.1792261,Flat,Furnished,1.0,1.0,2817
51.4966374,-0.1922927,Studio,Ask agent,,1.0,2817
51.5014203,-0.1862694,Apartment,Unfurnished,2.0,1.0,2817
51.4954695,-0.1866514,Apartment,Furnished,2.0,1.0,2817
51.4930751,-0.1976475,Flat,Furnished,2.0,2.0,2817
51.4987863,-0.1926651,Flat,Part furnished,1.0,1.0,2817
51.5060102,-0.1993466,Flat,Furnished,,1.0,2817
51.5006159,-0.2112612,Flat,Furnished,2.0,2.0,2817
51.4940079,-0.1893937,Flat,Furnished,1.0,1.0,2817
51.4924522,-0.1990266,Flat,Furnished,2.0,1.0,2850
51.4932834,-0.1993686,Flat,Furnished,2.0,1.0,2860
51.490068,-0.1877667,Flat,Furnished,2.0,1.0,2860
51.4932645,-0.1922219,Flat,Furnished,2.0,1.0,2875
51.5017181,-0.1713548,Flat,Furnished,1.0,1.0,2882
51.5017181,-0.1713548,Apartment,Furnished,1.0,1.0,2882
51.4948434,-0.1995736,Flat,Furnished,1.0,1.0,2900
51.5006159,-0.2112612,,Ask agent,2.0,2.0,2900
51.5006159,-0.2112612,Apartment,Furnished,2.0,2.0,2900
51.4994667,-0.1973013,Apartment,Furnished,2.0,1.0,2900
51.4912655,-0.2001042,Apartment,Furnished,,1.0,2920
51.4912655,-0.2001042,Apartment,Furnished,,1.0,2920
51.5003142,-0.2050332,Apartment,Unfurnished,2.0,1.0,2925
51.4968673,-0.1792261,Apartment,"Furnished or unfurnished, landlord is flexible",1.0,1.0,2925
51.4923379,-0.19319,Flat,Unfurnished,2.0,2.0,2925
51.4917682,-0.1825199,Flat,Furnished,2.0,1.0,2925
51.4941075,-0.1800461,Apartment,Ask agent,2.0,1.0,2925
51.4958169,-0.1936429,Apartment,Ask agent,1.0,2.0,2925
51.4934955,-0.1926233,Apartment,Furnished,2.0,1.0,2925
51.4885258,-0.1908535,Studio,Furnished,,1.0,2925
51.4923379,-0.19319,Flat,Unfurnished,2.0,2.0,2925
51.4946877,-0.1881905,Flat,Furnished,2.0,2.0,2925
51.4968673,-0.1792261,Flat,Furnished,2.0,1.0,2925
51.4976038,-0.1669852,Flat,Unfurnished,1.0,1.0,2925
51.5012438,-0.2129594,Flat,Furnished,2.0,2.0,2925
51.4964048,-0.2060051,Ground Flat,Furnished,1.0,1.0,2925
51.4897744,-0.1922727,Apartment,Furnished,2.0,2.0,2925
51.500631,-0.1840107,Flat,Furnished,1.0,1.0,2925
51.492577,-0.1936251,Apartment,Unfurnished,2.0,2.0,2925
51.492577,-0.1936251,Flat,Unfurnished,2.0,2.0,2925
51.5012463,-0.1878182,Flat,Unfurnished,2.0,2.0,2925
51.5042342,-0.1974866,Apartment,Furnished,1.0,1.0,2947
51.4909517,-0.1999571,Flat,"Furnished or unfurnished, landlord is flexible",2.0,2.0,2947
51.5075601,-0.1932298,Apartment,"Furnished or unfurnished, landlord is flexible",1.0,1.0,2947
51.4986664,-0.1668545,Apartment,Furnished,1.0,1.0,2950
51.5014203,-0.1862694,Flat,Furnished,1.0,1.0,2968
51.4957275,-0.2028198,Flat,Furnished,2.0,1.0,2969
51.4912655,-0.2001042,Apartment,Furnished,,1.0,2970
51.4936456,-0.1884644,Flat,Furnished,2.0,,2990
51.4952605,-0.1829241,Flat,Furnished,2.0,1.0,2990
0.0,0.0,Apartment,Furnished,2.0,,2990
51.498717,-0.1977886,Flat,Furnished,2.0,,2990
51.490068,-0.1877667,Flat,Furnished,1.0,,2990
51.4974237,-0.2088111,Flat,Furnished,2.0,2.0,2990
51.4885258,-0.1908535,Terraced,Furnished,1.0,1.0,2990
51.4994667,-0.1973013,Apartment,Furnished,2.0,1.0,2999
51.4888148,-0.1956356,Flat,Part furnished,2.0,1.0,2999
51.490068,-0.1877667,Flat,Furnished,2.0,1.0,2999
51.4909557,-0.1813146,Apartment,Furnished,2.0,1.0,2999
51.4918388,-0.1971763,Flat,Part furnished,2.0,1.0,2999
51.5006159,-0.2112612,Flat,Furnished,2.0,2.0,3000
51.49698,-0.1849364,Flat,Furnished,2.0,1.0,3000
51.4957275,-0.2028198,Apartment,Furnished,3.0,1.0,3000
51.4930751,-0.1976475,Flat,"Furnished or unfurnished, landlord is flexible",3.0,2.0,3000
51.4943321,-0.2027948,Flat,Furnished,2.0,2.0,3000
51.49373,-0.1883157,Flat,Furnished,1.0,,3000
51.5040512,-0.1916012,Apartment,"Furnished or unfurnished, landlord is flexible",2.0,1.0,3000
51.4957275,-0.2028198,Apartment,Furnished,2.0,1.0,3000
51.4958121,-0.1860988,Studio,Furnished,,1.0,3012
51.4949535,-0.1772484,Flat,Furnished,1.0,1.0,3012
51.5007076,-0.1849511,Flat,"Furnished or unfurnished, landlord is flexible",2.0,1.0,3012
51.490068,-0.1877667,Apartment,Furnished,2.0,1.0,3012
51.5034145,-0.1939399,Apartment,Furnished,1.0,1.0,3012
51.4954695,-0.1866514,Flat,Furnished,1.0,1.0,3012
51.501713,-0.1909008,Flat,Furnished,1.0,1.0,3012
51.4909517,-0.1999571,Flat,Furnished,2.0,1.0,3012
51.4939547,-0.1908638,Flat,Furnished,2.0,2.0,3012
51.497885,-0.2023947,Apartment,Furnished,1.0,1.0,3012
51.497885,-0.2023947,Flat,Furnished,1.0,1.0,3012
51.4957528,-0.2053284,Apartment,Furnished,1.0,1.0,3012
51.4902474,-0.1888009,Flat,Furnished,2.0,2.0,3029
51.4985494,-0.1656664,Penthouse,Furnished,,1.0,3033
51.4957528,-0.2053284,Flat,Furnished,1.0,1.0,3033
51.493752,-0.18435,Flat,Furnished,2.0,1.0,3033
51.4909557,-0.1813146,Flat,Furnished,2.0,1.0,3033
51.4957275,-0.2028198,Apartment,Unfurnished,2.0,1.0,3033
51.493752,-0.18435,Flat,"Furnished or unfurnished, landlord is flexible",2.0,1.0,3033
51.4971719,-0.1919423,,Unfurnished,1.0,1.0,3033
51.4943874,-0.2003877,Apartment,Part furnished,1.0,1.0,3033
51.4914019,-0.1812089,Flat,Ask agent,1.0,2.0,3034
51.4987863,-0.1926651,Apartment,Furnished,2.0,1.0,3250
51.4957275,-0.2028198,Flat,Furnished,2.0,1.0,3034
